trip_id,payment_type,fare_amount,trip_distance,passenger_count,pickup_hour
773,Cash,256.63,39.5,3,0
774,Wallet,654.84,4.18,5,1
775,Card,886.73,30.88,1,17
776,Cash,83.17,48.38,4,0
777,Cash,837.35,39.37,2,10
778,Wallet,440.07,0.86,3,15
779,Wallet,675.08,11.63,5,20
780,UPI,403.78,22.53,3,10
781,Cash,710.74,35.46,5,1
782,UPI,291.58,27.98,5,20
783,Wallet,70.83,4.33,4,7
784,Wallet,950.4,37.04,3,16
785,Card,65.55,42.02,4,9
786,Cash,832.89,10.69,1,5
787,UPI,210.68,3.84,4,11
788,Wallet,422.61,39.65,2,20
789,Wallet,831.37,32.2,4,19
790,UPI,245.64,40.27,3,23
791,Card,872.42,28.55,3,5
792,Wallet,522.87,21.71,4,4
793,Cash,397.85,48.17,3,19
794,Wallet,679.32,39.11,2,21
795,Cash,374.32,20.89,1,10
796,UPI,379.92,45.42,1,10
797,Cash,746.85,49.68,3,9
798,UPI,344.34,15.76,3,12
799,Cash,240.73,44.68,1,14
800,UPI,817.26,2.75,2,20
801,Cash,815.1,11.11,4,11
802,Card,522.71,8.47,1,18
803,Cash,550.32,18.15,1,0
804,Cash,711.27,28.35,1,1
805,Card,533.81,36.14,3,0
806,Wallet,446.19,45.19,3,12
807,Wallet,995.15,8.35,5,6
808,Cash,190.26,29.13,1,10
809,Card,613.09,27.96,3,18
810,Cash,891.57,23.19,1,11
811,UPI,702.85,34.88,4,15
812,UPI,886.88,25.91,3,12
813,Cash,369.52,27.73,1,8
814,Wallet,308.39,45.21,3,13
815,Wallet,858.71,43.08,2,1
816,Cash,424.41,29.08,2,12
817,Cash,724.2,8.23,4,9
818,UPI,190.36,47.96,5,7
819,Wallet,768.05,31.32,4,17
820,Cash,571.53,40.47,1,21
821,UPI,305.18,3.22,2,16
822,Wallet,519.78,44.89,3,10
823,Card,712.1,34.83,1,11
824,UPI,61.29,34.43,1,10
825,Wallet,655.59,5.95,3,18
826,Wallet,564.51,35.79,4,13
827,UPI,259.27,4.29,4,10
828,Card,765.33,3.26,5,0
829,UPI,338.29,16.6,5,19
830,Wallet,313.02,1.65,3,4
831,Cash,497.66,8.4,5,4
832,Cash,692.34,36.44,4,9
833,UPI,932.4,41.83,1,11
834,Wallet,184.29,9.39,3,4
835,Cash,426.64,41.25,4,2
836,Wallet,113.64,24.29,4,23
837,UPI,770.62,47.92,5,18
838,Cash,475.35,7.4,4,18
839,Wallet,721.58,3.15,1,2
840,Cash,356.08,42.33,1,22
841,UPI,852.1,18.42,1,13
842,Wallet,558.09,23.13,2,5
843,Cash,946.43,25.83,2,17
844,UPI,124.87,41.35,1,19
845,Cash,538.56,4.26,2,5
846,Cash,778.13,27.78,4,14
847,Card,620.15,21.81,3,4
848,Card,72.03,17.34,5,6
849,UPI,973.72,17.73,2,5
850,Card,333.35,46.55,5,3
851,UPI,286.81,13.77,2,1
852,Card,511.38,23.0,5,4
853,Cash,565.05,24.89,4,0
854,UPI,777.97,36.13,5,20
855,UPI,423.61,26.19,2,16
856,Cash,467.96,31.25,5,19
857,UPI,558.21,20.24,4,17
858,UPI,424.67,36.07,5,11
859,Card,918.82,23.56,3,0
860,UPI,858.69,11.52,2,7
861,Wallet,482.23,40.94,2,17
862,Cash,50.19,38.39,4,2
863,Card,905.89,31.56,2,1
864,Card,168.12,26.34,1,10
865,Wallet,282.29,10.82,3,7
866,Cash,194.74,43.48,2,1
867,Cash,220.82,5.31,3,14
868,Card,812.73,19.47,3,2
869,UPI,600.53,42.7,4,3
870,Card,958.29,29.98,1,23
871,Cash,269.88,22.21,5,8
872,Wallet,511.35,39.67,4,13
873,Card,978.56,49.48,5,11
874,Cash,835.12,9.85,4,5
875,Card,742.18,3.01,2,23
876,UPI,229.53,23.42,4,20
877,Card,780.94,14.73,3,0
878,Card,380.19,33.5,1,20
879,Cash,554.01,24.97,2,16
880,Cash,628.7,25.2,5,15
881,Cash,628.9,18.07,4,2
882,Card,740.2,10.93,4,9
883,UPI,678.62,11.07,2,3
884,Wallet,114.95,19.66,5,23
885,Wallet,484.48,34.25,3,0
886,Cash,680.82,17.19,5,16
887,Cash,331.19,16.64,3,20
888,Card,347.4,21.54,2,19
889,Wallet,168.34,49.55,2,19
890,Cash,447.68,5.02,1,21
891,UPI,987.49,15.09,4,6
892,UPI,321.05,14.95,4,1
893,Cash,554.87,48.74,1,6
894,Cash,756.08,20.66,4,0
895,Wallet,62.82,28.57,3,8
896,Wallet,905.42,10.31,4,20
897,Card,417.22,1.13,1,9
898,Wallet,875.66,17.29,2,19
899,UPI,87.0,32.13,1,11
900,UPI,188.38,34.73,2,13
901,Cash,356.4,37.82,4,15
902,Wallet,378.19,43.1,2,9
903,Card,855.4,6.22,4,18
904,UPI,60.64,4.6,3,19
905,UPI,659.06,39.49,5,14
906,Card,174.75,22.07,3,8
907,Card,832.05,47.38,3,23
908,UPI,789.64,47.2,2,2
909,UPI,524.92,7.51,4,23
910,Card,252.05,34.72,2,17
911,UPI,652.77,3.82,4,22
912,Cash,198.45,20.47,2,16
913,Cash,230.52,42.16,1,8
914,Card,645.36,23.32,3,9
915,Wallet,991.67,2.16,4,19
916,Card,896.51,12.4,5,1
917,Card,613.45,4.78,1,13
918,Wallet,561.61,20.71,1,7
919,Wallet,998.47,34.99,5,17
920,Wallet,570.03,33.19,2,23
921,Cash,449.11,36.09,2,22
922,UPI,914.08,19.5,2,7
923,Cash,272.48,13.63,2,3
924,UPI,142.65,3.32,4,6
925,Cash,652.39,47.11,1,2
926,UPI,141.06,6.35,5,4
927,Cash,404.49,9.32,5,16
928,Wallet,452.4,1.74,4,15
929,Card,570.16,16.2,5,11
930,Cash,992.08,41.03,1,11
931,UPI,259.93,16.95,2,16
932,Wallet,406.97,33.47,4,16
933,Cash,175.63,48.29,2,1
934,Cash,627.23,44.68,3,3
935,Wallet,741.29,9.41,1,5
936,Cash,507.97,18.28,2,16
937,Card,283.54,37.68,4,20
938,Cash,639.84,48.89,1,1
939,Card,562.2,35.94,1,22
940,Card,212.63,12.98,2,1
941,Wallet,435.4,7.07,3,19
942,Cash,463.44,25.01,1,23
943,Wallet,983.49,10.05,1,8
944,Cash,856.82,11.77,5,14
945,Cash,747.65,31.9,4,18
946,UPI,894.34,25.98,2,22
947,Cash,748.71,6.47,3,10
948,Wallet,908.23,8.11,2,2
949,Card,101.83,1.46,5,14
950,Cash,483.26,11.37,1,18
951,UPI,759.55,44.42,1,3
952,Wallet,604.13,39.76,5,22
953,Cash,216.41,21.03,2,4
954,Wallet,373.47,37.23,1,7
955,UPI,351.89,20.64,1,22
956,UPI,298.28,39.71,3,17
957,Wallet,375.98,9.51,5,5
958,Cash,539.11,8.05,4,5
959,Card,862.13,4.36,1,13
960,UPI,754.93,12.47,3,16
961,Cash,843.49,7.74,4,23
962,Cash,889.42,40.03,4,10
963,Card,445.34,12.38,1,4
964,UPI,378.72,26.05,4,4
965,UPI,104.74,37.93,4,22
966,Cash,933.97,34.02,2,5
967,Cash,112.53,10.63,1,16
968,Card,754.08,4.32,1,23
969,Card,409.2,45.63,2,2
970,UPI,951.34,31.29,5,18
971,Wallet,448.62,35.47,5,20
972,UPI,825.78,19.61,3,19
973,Cash,318.52,12.46,1,8
974,UPI,334.13,26.77,4,1
975,Wallet,615.74,4.36,1,4
976,Card,998.08,40.1,4,0
977,Wallet,541.69,32.9,1,11
978,Wallet,939.49,38.2,5,14
979,Wallet,796.94,28.68,3,12
980,Card,806.07,29.11,5,16
981,Wallet,464.16,30.22,4,19
982,Wallet,417.22,39.32,3,8
983,Wallet,232.33,11.66,1,17
984,Cash,965.74,34.24,5,3
985,Wallet,961.42,27.86,4,0
986,Card,759.71,25.01,4,15
987,Wallet,331.44,27.27,5,11
988,Wallet,282.92,13.97,5,21
989,Card,989.18,2.34,4,8
990,Wallet,113.22,38.08,1,19
991,Card,851.39,45.85,5,1
992,Wallet,387.69,24.3,4,5
993,Card,447.93,41.98,5,20
994,Wallet,840.38,27.99,1,20
995,Wallet,136.07,46.55,3,22
996,Cash,386.46,25.67,3,2
997,Cash,954.42,10.64,2,14
998,Wallet,714.11,43.57,5,14
999,Wallet,767.19,40.11,1,0
1000,UPI,769.63,20.2,2,22
1001,Card,107.54,42.17,5,22
1002,UPI,243.05,0.95,4,18
1003,Cash,516.7,40.09,4,12
1004,Cash,399.74,34.56,3,12
1005,Cash,440.37,19.29,5,6
1006,Cash,792.38,39.68,5,3
1007,Wallet,63.95,6.77,1,0
1008,Cash,677.47,10.56,2,12
1009,Wallet,50.1,26.91,2,0
1010,Wallet,109.91,44.11,2,6
1011,Cash,437.87,6.94,3,8
1012,Cash,848.9,28.43,5,3
1013,Card,187.75,37.78,1,3
1014,UPI,576.89,37.3,4,1
1015,Cash,694.58,31.58,2,1
1016,Card,268.06,47.08,4,22
1017,Card,536.71,24.37,2,21
1018,UPI,915.84,44.07,2,7
1019,Wallet,536.62,31.17,3,23
1020,Cash,199.46,37.0,3,22
1021,UPI,646.42,23.51,1,6
1022,Cash,612.59,8.8,4,18
1023,Card,75.61,5.9,1,20
1024,Card,136.06,34.28,4,20
1025,Wallet,198.94,19.14,4,22
1026,Card,179.47,28.59,5,0
1027,Card,296.49,37.43,3,1
1028,UPI,481.4,39.43,3,16
1029,Cash,403.13,25.73,4,19
1030,Cash,896.12,16.07,5,17
1031,UPI,631.5,38.91,4,2
1032,Wallet,882.34,21.06,5,22
1033,Cash,550.69,46.87,5,6
1034,Card,135.38,41.32,5,2
1035,Cash,490.12,37.47,4,15
1036,Card,830.93,12.44,1,9
1037,Wallet,234.4,18.46,3,13
1038,UPI,136.65,42.52,1,6
1039,Cash,362.96,1.65,1,3
1040,UPI,419.45,39.18,5,0
1041,Cash,340.94,20.51,4,6
1042,Card,178.48,40.07,5,21
1043,UPI,288.3,27.84,4,9
1044,Cash,698.17,26.58,3,16
1045,Card,416.63,35.23,2,14
1046,UPI,650.92,40.41,3,9
1047,UPI,559.49,34.83,5,7
1048,Cash,571.6,22.81,3,23
1049,Cash,286.12,16.38,5,20
1050,Cash,545.47,42.36,4,23
1051,Card,72.41,26.28,2,2
1052,Cash,460.16,39.28,5,12
1053,UPI,593.99,49.79,5,17
1054,UPI,222.9,32.37,3,0
1055,Cash,293.73,14.28,1,3
1056,Cash,258.55,43.35,1,6
1057,Wallet,117.03,14.05,5,18
1058,UPI,380.46,13.39,1,14
1059,Card,980.02,4.16,3,4
1060,Wallet,386.19,4.39,1,9
1061,Cash,487.51,43.18,2,16
1062,Cash,670.43,11.92,5,16
1063,UPI,666.07,5.88,3,16
1064,Cash,952.4,17.95,5,2
1065,Card,864.69,35.82,4,9
1066,UPI,804.25,17.31,3,8
1067,Cash,954.05,15.81,1,23
1068,UPI,269.23,24.66,5,6
1069,Cash,636.2,1.55,3,22
1070,Cash,892.84,24.81,4,15
1071,Cash,642.93,49.51,3,10
1072,Card,978.55,40.07,3,22
1073,Card,145.34,3.99,4,18
1074,UPI,467.36,32.91,2,6
1075,Cash,978.49,23.33,2,0
1076,Cash,410.59,41.4,2,8
1077,Card,752.58,5.38,1,8
1078,Cash,78.88,12.02,5,16
1079,Card,710.1,39.66,1,20
1080,Cash,937.9,42.54,1,7
1081,UPI,413.57,26.7,4,22
1082,Cash,70.23,1.48,1,20
1083,Cash,76.51,44.74,5,16
1084,Wallet,897.42,19.45,3,20
1085,Card,736.39,2.46,4,18
1086,Cash,151.35,41.03,2,12
1087,Cash,101.86,21.19,1,23
1088,Wallet,814.58,9.9,4,2
1089,Wallet,819.37,40.18,1,12
1090,Card,164.5,23.16,5,1
1091,Wallet,336.44,30.59,2,17
1092,UPI,791.02,41.24,3,5
1093,Wallet,549.14,26.36,3,17
1094,UPI,958.76,5.97,2,3
1095,Card,507.01,48.21,3,8
1096,Card,693.11,14.68,2,18
1097,Card,534.29,49.72,5,12
1098,Card,945.82,0.8,5,4
1099,Card,428.73,24.45,3,11
1100,UPI,268.31,35.39,4,10
1101,UPI,360.3,45.36,1,6
1102,Card,860.14,39.13,3,7
1103,Wallet,523.04,13.15,3,10
1104,Cash,386.54,12.54,1,16
1105,Card,567.05,18.15,5,6
1106,Wallet,176.57,5.97,3,13
1107,Cash,55.09,33.64,2,22
1108,Card,316.56,47.09,1,2
1109,Card,624.76,32.28,1,5
1110,UPI,726.1,26.9,4,4
1111,Cash,835.28,25.42,5,21
1112,Cash,930.33,29.83,5,11
1113,Wallet,441.51,35.68,3,12
1114,UPI,753.49,39.85,1,6
1115,UPI,120.94,35.07,2,10
1116,UPI,104.65,35.4,5,9
1117,UPI,168.56,47.61,2,4
1118,Cash,476.14,45.02,4,14
1119,Cash,250.72,41.28,4,15
1120,Card,322.58,2.65,2,2
1121,Card,665.49,33.61,2,13
1122,UPI,390.6,23.02,3,2
1123,UPI,579.5,31.07,1,5
1124,UPI,441.78,34.47,1,15
1125,Card,210.52,35.88,4,2
1126,Wallet,120.32,43.54,5,9
1127,Wallet,274.42,45.54,5,19
1128,Card,104.82,30.54,3,15
1129,Card,637.68,44.76,5,3
1130,Card,805.93,38.35,4,11
1131,Card,372.75,10.53,4,0
1132,Card,417.76,2.25,1,8
1133,Card,825.38,0.99,3,8
1134,UPI,261.48,29.54,4,13
1135,UPI,163.2,26.32,1,17
1136,UPI,526.06,34.97,3,21
1137,UPI,663.88,42.22,3,6
1138,Card,619.67,8.64,2,23
1139,Wallet,728.18,42.89,5,10
1140,Cash,103.91,5.36,5,15
1141,Card,456.79,44.22,1,0
1142,Cash,276.64,42.6,5,14
1143,Wallet,771.17,35.0,5,10
1144,UPI,879.09,15.35,4,8
1145,Wallet,317.27,5.12,1,14
1146,Card,140.46,39.02,1,1
1147,UPI,290.76,11.29,5,5
1148,Card,148.81,22.33,5,8
1149,UPI,356.3,26.78,5,19
1150,Cash,561.29,34.43,3,9
1151,Cash,975.0,24.63,1,7
1152,Cash,429.4,34.88,3,11
1153,Wallet,259.04,40.79,5,17
1154,Card,208.46,35.8,5,5
1155,Wallet,214.39,15.33,1,16
1156,Cash,232.97,44.77,4,14
1157,Card,774.15,27.75,4,7
1158,Cash,107.98,23.54,1,3
1159,Wallet,997.53,28.96,1,19
1160,Wallet,546.55,24.42,3,18
1161,Wallet,567.06,37.88,4,5
1162,Cash,389.69,21.32,2,10
1163,Card,705.74,38.95,3,15
1164,Card,497.88,38.13,2,0
1165,Cash,362.61,14.21,2,5
1166,Card,301.88,5.25,1,17
1167,Cash,929.37,42.62,4,20
1168,Card,326.44,8.86,4,9
1169,UPI,464.57,2.04,5,11
1170,UPI,382.82,20.42,3,1
1171,Wallet,131.87,13.08,3,6
1172,UPI,226.64,11.41,1,11
1173,UPI,230.03,9.03,4,14
1174,UPI,708.97,37.59,1,2
1175,Cash,436.26,39.28,3,17
1176,UPI,792.87,2.8,5,21
1177,UPI,723.5,27.57,1,8
1178,Wallet,232.45,7.19,1,19
1179,UPI,584.77,25.23,3,6
1180,UPI,755.76,17.72,4,18
1181,Card,651.39,10.49,3,0
1182,Wallet,620.02,47.43,5,6
1183,Wallet,752.63,47.86,4,0
1184,Wallet,103.94,28.42,5,22
1185,Wallet,744.85,9.81,3,15
1186,Wallet,309.02,29.37,4,10
1187,Wallet,593.28,46.46,3,22
1188,Cash,280.19,19.2,1,3
1189,UPI,846.88,7.32,1,0
1190,Wallet,506.53,34.84,4,2
1191,UPI,660.79,32.99,4,3
1192,UPI,804.38,0.57,5,21
1193,Cash,900.55,42.75,3,14
1194,Wallet,745.46,33.21,5,14
1195,Card,191.33,10.19,3,10
1196,Cash,861.81,0.66,2,20
1197,Card,637.65,48.63,5,21
1198,UPI,628.98,37.86,4,20
1199,UPI,925.27,18.57,1,7
1200,Cash,286.39,21.92,3,17
1201,Cash,277.61,27.17,5,6
1202,Card,537.53,36.07,3,18
1203,Wallet,763.32,9.06,5,16
1204,Card,474.88,10.19,4,9
1205,Cash,652.2,2.89,2,16
1206,Card,479.9,49.3,5,23
1207,Cash,629.87,43.84,3,9
1208,Card,831.15,27.87,5,2
1209,Cash,221.45,21.8,5,6
1210,Cash,710.61,12.25,3,4
1211,Cash,798.05,29.95,5,12
1212,Wallet,474.76,34.68,1,0
1213,Card,357.07,34.61,2,16
1214,Card,62.87,0.82,4,1
1215,Card,807.25,35.25,2,18
1216,Cash,361.54,43.39,5,5
1217,Card,389.44,6.19,5,8
1218,Card,369.21,37.89,2,7
1219,Cash,523.8,41.25,2,11
1220,UPI,717.37,14.17,3,18
1221,Cash,783.27,35.75,3,13
1222,Card,422.94,5.29,4,20
1223,Cash,679.95,32.64,2,16
1224,UPI,734.65,25.76,1,22
1225,Cash,332.07,42.57,2,21
1226,Card,141.79,22.87,2,20
1227,UPI,899.93,21.69,2,14
1228,Wallet,693.26,46.72,5,20
1229,Card,665.7,46.75,2,23
1230,UPI,105.96,2.27,2,0
1231,UPI,826.98,24.54,5,22
1232,Wallet,587.75,8.47,4,7
1233,Cash,855.49,14.05,5,14
1234,Cash,975.83,33.47,4,8
1235,Card,959.25,6.9,1,13
1236,Wallet,863.28,1.06,1,23
1237,Cash,60.4,36.49,5,5
1238,Wallet,891.44,32.25,3,21
1239,Cash,121.31,45.18,3,2
1240,UPI,858.63,27.34,4,21
1241,Cash,316.17,47.29,4,18
1242,Wallet,629.56,30.66,1,9
1243,UPI,86.16,19.66,1,18
1244,UPI,782.62,30.62,3,13
1245,UPI,156.12,37.58,1,23
1246,Wallet,440.15,17.7,5,19
1247,Card,826.57,18.94,5,17
1248,Card,710.58,31.68,1,20
1249,Card,55.74,23.05,4,2
1250,Wallet,432.88,26.59,2,1
1251,UPI,89.83,49.11,5,21
1252,Card,689.82,2.67,5,4
1253,Wallet,970.5,32.57,1,2
1254,Card,672.5,46.18,3,2
1255,Cash,263.15,12.19,5,9
1256,Card,387.47,11.0,4,7
1257,Card,977.82,18.47,3,3
1258,UPI,262.85,4.17,2,4
1259,Wallet,583.45,28.23,4,23
1260,UPI,430.43,32.45,1,11
1261,UPI,779.9,41.08,3,22
1262,UPI,874.02,3.78,5,13
1263,UPI,373.8,22.09,4,11
1264,UPI,677.38,39.32,5,4
1265,Card,571.6,38.53,1,20
1266,UPI,314.52,4.15,4,16
1267,UPI,308.34,1.06,1,19
1268,Wallet,561.7,39.27,4,18
1269,Cash,196.3,7.33,4,2
1270,Card,820.27,29.1,5,15
1271,Card,115.55,5.17,5,2
1272,Card,139.85,15.13,5,14
1273,UPI,375.11,8.32,4,6
1274,UPI,162.19,36.95,5,12
1275,UPI,501.92,33.8,4,20
1276,Wallet,429.69,7.2,4,18
1277,Cash,735.72,3.44,3,22
1278,UPI,955.35,23.58,5,4
1279,Cash,765.88,10.18,1,19
1280,Wallet,220.48,0.9,2,2
1281,Card,938.75,13.58,5,6
1282,UPI,422.53,11.15,4,0
1283,Cash,500.48,34.41,1,7
1284,Cash,450.5,43.11,4,21
1285,UPI,316.52,12.26,3,16
1286,Card,900.29,11.54,1,3
1287,Card,365.63,19.69,1,22
1288,Card,599.67,9.04,3,22
1289,Wallet,278.03,47.37,4,14
1290,Cash,807.51,12.55,3,13
1291,Cash,785.49,5.12,3,13
1292,Cash,331.5,28.07,2,3
1293,Wallet,697.48,27.11,5,9
1294,Cash,718.68,31.78,3,3
1295,Wallet,584.39,48.35,1,9
1296,Card,620.57,16.51,1,18
1297,UPI,595.73,18.3,4,16
1298,Cash,127.77,17.18,1,17
1299,Cash,686.75,31.62,2,13
1300,Card,496.29,30.4,3,10
1301,UPI,466.53,26.68,4,1
1302,Wallet,867.0,18.53,2,22
1303,UPI,72.07,21.67,5,13
1304,Card,288.75,39.73,3,17
1305,Card,165.33,30.66,4,9
1306,UPI,83.57,35.96,4,19
1307,Wallet,311.89,14.2,3,12
1308,Wallet,989.05,45.62,1,19
1309,Cash,306.72,2.24,3,3
1310,Wallet,680.52,29.99,4,23
1311,UPI,162.38,40.71,4,21
1312,Card,621.76,43.38,4,9
1313,Cash,985.26,16.32,4,3
1314,Cash,327.25,23.26,3,19
1315,Card,855.67,2.23,4,11
1316,Wallet,997.69,39.59,1,23
1317,Card,609.13,6.67,4,16
1318,Wallet,343.93,21.69,5,22
1319,Card,689.85,49.55,4,22
1320,UPI,852.61,45.93,2,2
1321,Wallet,212.78,16.84,1,11
1322,UPI,479.89,11.58,5,4
1323,Cash,353.23,12.96,2,23
1324,Card,319.19,34.4,1,23
1325,Cash,867.78,36.43,4,11
1326,Cash,450.57,11.22,4,14
1327,Cash,372.12,12.38,4,20
1328,Cash,623.34,16.51,4,13
1329,Card,258.43,21.94,1,13
1330,Cash,268.4,45.91,3,15
1331,Card,544.27,1.81,2,20
1332,Card,438.81,32.09,4,6
1333,UPI,330.23,43.15,4,8
1334,Wallet,101.25,36.31,3,23
1335,Wallet,544.74,11.23,1,17
1336,Card,825.78,24.1,3,0
1337,UPI,858.81,45.56,4,14
1338,Card,273.67,6.23,4,3
1339,Card,619.66,49.38,3,9
1340,Card,863.09,7.61,2,16
1341,UPI,438.29,7.55,1,23
1342,Wallet,935.53,40.74,5,22
1343,UPI,907.83,41.5,3,8
1344,Cash,247.73,2.38,1,8
1345,UPI,296.02,8.83,3,20
1346,UPI,221.42,47.45,1,3
1347,UPI,236.25,14.33,2,11
1348,UPI,912.47,1.11,2,13
1349,Wallet,934.58,13.08,1,18
1350,Cash,99.3,36.9,1,14
1351,Wallet,613.92,45.86,1,19
1352,Wallet,586.02,8.18,3,3
1353,UPI,421.02,11.61,4,4
1354,Card,650.11,22.36,5,14
1355,Card,950.0,37.54,3,8
1356,Wallet,211.74,33.11,2,8
1357,Wallet,164.39,16.71,2,5
1358,UPI,81.72,3.78,1,10
1359,Wallet,395.64,13.02,2,13
1360,UPI,370.75,11.37,1,22
1361,Card,459.28,1.54,2,12
1362,Card,528.14,48.76,3,13
1363,Cash,769.93,13.14,1,5
1364,Card,422.51,41.91,4,14
1365,Wallet,364.08,24.5,4,10
1366,Card,835.53,48.63,5,9
1367,UPI,857.31,7.9,3,15
1368,Card,271.13,5.98,3,6
1369,Cash,348.94,0.62,4,0
1370,Card,833.86,36.06,1,20
1371,UPI,125.44,15.67,4,15
1372,UPI,359.55,43.58,2,23
1373,Wallet,475.93,31.87,3,1
1374,Card,227.72,29.08,5,16
1375,UPI,220.92,24.6,5,19
1376,Cash,453.62,13.28,3,12
1377,Wallet,766.8,3.7,5,6
1378,Cash,848.22,22.46,4,0
1379,Card,980.27,5.41,5,1
1380,Card,120.28,45.33,2,17
1381,Card,255.85,41.55,1,18
1382,Wallet,768.8,31.18,5,13
1383,UPI,563.57,22.9,5,4
1384,Wallet,361.3,22.98,2,1
1385,Cash,245.31,23.49,2,7
1386,Wallet,316.45,37.4,2,3
1387,Cash,457.82,6.75,3,4
1388,Wallet,218.29,26.8,3,1
1389,UPI,966.01,40.73,4,17
1390,Cash,152.21,25.75,2,21
1391,Card,986.3,1.18,4,11
1392,Card,849.8,12.61,4,18
1393,Wallet,451.99,33.59,2,7
1394,Card,752.83,46.74,5,8
1395,Cash,687.94,44.74,5,6
1396,Card,252.62,41.22,5,5
1397,UPI,372.12,47.53,1,6
1398,UPI,537.47,14.36,3,6
1399,Wallet,655.95,1.11,4,8
1400,Cash,565.75,18.04,4,17
1401,UPI,499.34,29.06,1,1
1402,UPI,470.99,16.17,2,7
1403,Cash,523.35,2.69,1,3
1404,Card,462.63,25.61,2,2
1405,Card,564.26,10.38,5,2
1406,Wallet,893.59,36.51,4,10
1407,Card,651.19,4.92,2,7
1408,Cash,736.49,47.93,1,9
1409,UPI,617.61,43.9,3,18
1410,Card,660.87,43.76,2,20
1411,Wallet,599.43,39.6,4,14
1412,Card,75.52,31.86,4,7
1413,Cash,999.62,3.14,4,6
1414,Wallet,81.93,33.29,3,4
1415,Card,425.39,37.47,3,4
1416,Wallet,149.86,6.98,5,1
1417,Cash,142.08,30.98,5,16
1418,UPI,803.85,24.2,3,21
1419,Cash,454.63,23.89,5,4
1420,Cash,811.08,10.37,4,11
1421,Cash,309.15,37.1,1,17
1422,Cash,293.64,46.29,3,16
1423,UPI,288.67,39.5,5,19
1424,UPI,635.34,18.77,2,15
1425,Wallet,824.25,49.22,3,10
1426,Card,479.65,18.53,1,17
1427,UPI,410.29,12.1,3,12
1428,UPI,974.9,48.42,5,14
1429,Card,160.92,39.6,3,8
1430,UPI,512.3,38.18,2,21
1431,Cash,438.06,4.33,2,1
1432,Cash,143.22,10.01,2,15
1433,Card,304.79,1.42,4,9
1434,Wallet,77.02,38.94,4,6
1435,Wallet,883.11,14.27,1,10
1436,Card,627.46,7.05,2,1
1437,Card,824.27,9.5,5,8
1438,Cash,545.48,32.24,4,7
1439,Wallet,619.53,21.94,5,16
1440,UPI,715.81,47.1,4,8
1441,Cash,912.61,18.61,5,12
1442,Card,137.16,41.78,4,17
1443,Wallet,364.4,27.55,3,1
1444,UPI,723.57,35.41,4,18
1445,UPI,960.43,8.85,5,4
1446,Cash,981.77,37.57,4,9
1447,Wallet,656.2,4.74,5,5
1448,Wallet,233.92,34.71,1,14
1449,Card,163.25,23.54,4,17
1450,Wallet,948.74,11.81,4,10
1451,Wallet,462.23,24.28,2,12
1452,Cash,235.08,42.86,4,8
1453,Wallet,937.2,8.16,2,20
1454,UPI,149.3,8.9,1,23
1455,Cash,743.09,26.93,1,1
1456,Cash,644.0,31.45,2,16
1457,Card,133.35,21.3,2,10
1458,Wallet,371.81,13.69,1,1
1459,Card,192.43,3.83,4,13
1460,UPI,624.27,2.96,4,6
1461,Cash,503.26,2.52,5,21
1462,Cash,54.06,45.11,4,9
1463,Cash,976.93,7.0,5,19
1464,UPI,382.11,15.11,2,6
1465,UPI,295.29,49.3,2,1
1466,Card,261.32,46.41,3,6
1467,Card,200.88,2.62,4,5
1468,Card,999.18,27.79,5,1
1469,Wallet,330.35,31.86,1,20
1470,Cash,435.24,3.18,2,11
1471,Cash,877.79,36.54,4,2
1472,Card,659.79,49.4,4,17
1473,Cash,400.26,21.75,3,14
1474,Card,903.41,22.75,4,4
1475,Wallet,762.24,33.14,2,6
1476,Wallet,266.51,36.96,3,23
1477,UPI,661.55,39.59,2,23
1478,Wallet,926.28,4.34,3,20
1479,Card,521.64,40.13,4,10
1480,Wallet,746.93,43.27,5,18
1481,UPI,972.55,2.74,1,13
1482,Cash,705.89,2.44,3,0
1483,Card,147.32,27.77,5,6
1484,Cash,282.33,25.09,5,5
1485,UPI,615.34,49.01,4,14
1486,UPI,311.78,15.07,2,0
1487,UPI,959.66,29.71,3,6
1488,Cash,435.08,25.58,1,18
1489,Cash,484.37,27.02,5,2
1490,Cash,716.52,33.15,4,12
1491,Cash,548.04,27.11,2,12
1492,UPI,413.04,0.84,4,7
1493,UPI,122.81,42.26,5,10
1494,Card,616.62,10.46,4,11
1495,Card,874.2,11.94,1,13
1496,Cash,701.47,32.57,4,6
1497,Wallet,412.42,24.15,5,13
1498,Wallet,171.34,28.94,1,8
1499,UPI,825.52,25.13,4,5
1500,UPI,944.66,21.18,1,5
1501,UPI,418.86,24.42,3,10
1502,Card,742.21,7.48,1,15
1503,Card,440.23,48.48,1,13
1504,UPI,527.15,28.95,1,9
1505,UPI,844.65,14.7,4,6
1506,UPI,129.25,35.79,4,4
1507,Wallet,553.82,44.07,2,2
1508,Card,253.89,15.18,1,7
1509,Wallet,372.82,16.56,1,13
1510,Wallet,662.21,22.21,3,15
1511,UPI,75.87,11.26,5,4
1512,UPI,614.13,40.58,4,3
1513,Cash,319.27,29.42,2,3
1514,Cash,686.01,3.32,3,6
1515,Wallet,184.5,49.84,2,4
1516,Card,749.02,28.96,3,22
1517,UPI,663.36,44.55,4,21
1518,UPI,972.68,25.33,5,18
1519,Wallet,915.67,29.33,1,11
